
1673607930601,19744,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,976)",Thread Group 1-47,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,10461,0,615
1673607931203,19285,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,976)",Thread Group 1-53,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,11080,0,608
1673607926506,28524,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,976)",Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,10670,0,574
1673607933302,22309,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.banglapuzzle.com:443 failed to respond,Thread Group 1-74,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.NoHttpResponseException]]]

****** comparison: [[[200                                                            ]]]

/",2102,0,100,100,https://www.banglapuzzle.com/,0,0,4180
1673607935003,20768,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,976)",Thread Group 1-91,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,8591,0,3812
1673607930503,25481,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,976)",Thread Group 1-46,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,5399,0,3891
1673607933803,22727,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 15,208)",Thread Group 1-79,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,6044,0,3888
1673607934905,23152,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 15,208)",Thread Group 1-90,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,7638,0,3449
1673607934304,24804,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 31,592)",Thread Group 1-84,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,20920,0,8690
1673607934419,28689,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 31,592)",Thread Group 1-85,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,13151,0,583
1673607933902,29966,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,976)",Thread Group 1-80,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,13562,0,3592
1673607935305,31014,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 31,592)",Thread Group 1-94,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,20140,0,8182
1673607926706,45671,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,976)",Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,15343,0,553
1673607935602,39678,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.banglapuzzle.com:443 failed to respond,Thread Group 1-97,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.NoHttpResponseException]]]

****** comparison: [[[200                                                            ]]]

/",2102,0,100,100,https://www.banglapuzzle.com/,0,0,8207
1673607933402,43689,Home Page,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.banglapuzzle.com:443 failed to respond,Thread Group 1-75,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.NoHttpResponseException]]]

****** comparison: [[[200                                                            ]]]

/",2102,0,100,100,https://www.banglapuzzle.com/,0,0,20160
1673607929403,47695,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 15,208)",Thread Group 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,47694,0,531
1673607931102,52933,Home Page,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 63,323; received: 47,952)",Thread Group 1-52,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/,30295,0,25640
1673607982248,20928,About Us,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 50,560; received: 31,592)",Thread Group 1-94,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/about,4207,0,2098
1673607998193,26661,About Us,Non HTTP response code: org.apache.http.ConnectionClosedException,"Non HTTP response message: Premature end of Content-Length delimited message body (expected: 50,560; received: 15,208)",Thread Group 1-35,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.ConnectionClosedException]]]

****** comparison: [[[200                                                              ]]]

/",1343,0,100,100,https://www.banglapuzzle.com/about,12189,0,2219
1673607927607,106638,Home Page,200,"Embedded resource download error:https://www.banglapuzzle.com/uploads/slider/1655820492Chittagong%20Office%20Space%20Signing.webp code:Non HTTP response code: org.apache.http.ConnectionClosedException message:Non HTTP response message: Premature end of Content-Length delimited message body (expected: 326,788; received: 131,024), https://www.banglapuzzle.com/uploads/slider/1655888377Home%20Page%20Slide-2.webp code:Non HTTP response code: org.apache.http.ConnectionClosedException message:Non HTTP response message: Premature end of Content-Length delimited message body (expected: 127,506; received: 65,183), https://www.banglapuzzle.com/uploads/project/1655890035DGFP%20Software.webp code:Non HTTP response code: org.apache.http.ConnectionClosedException message:Non HTTP response message: Premature end of Content-Length delimited message body (expected: 62,582; received: 48,776), https://www.banglapuzzle.com/uploads/news/1655886280DGFP%20Cover%20Picture%20for%20News.webp code:Non HTTP response code: org.apache.http.NoHttpResponseException message:Non HTTP response message: www.banglapuzzle.com:443 failed to respond, https://www.banglapuzzle.com/uploads/news/1631425764Sadai_App_Launching.jpg code:Non HTTP response code: org.apache.http.ConnectionClosedException message:Non HTTP response message: Premature end of Content-Length delimited message body (expected: 34,181; received: 16,032), https://www.banglapuzzle.com/frontend/assets/js/owl.carousel.min.js code:Non HTTP response code: org.apache.http.ConnectionClosedException message:Non HTTP response message: Premature end of Content-Length delimited message body (expected: 44,342; received: 16,020), ",Thread Group 1-17,text,false,,1486120,56407,100,100,https://www.banglapuzzle.com/,1160,0,550
1673607927607,2137,Home Page-0,200,OK,Thread Group 1-17,text,true,,64499,500,100,100,https://www.banglapuzzle.com/,1160,0,550
1673607929751,7138,Home Page-1,200,OK,Thread Group 1-17,bin,true,,1274,1233,100,100,https://www.banglapuzzle.com/uploads/settings/favicon.png,7138,0,3889
1673607929752,32452,Home Page-2,200,OK,Thread Group 1-17,text,true,,156196,1242,100,100,https://www.banglapuzzle.com/frontend/assets/css/bootstrap.min.css,5703,0,3883
1673607929751,3701,Home Page-3,200,OK,Thread Group 1-17,text,true,,31350,1245,100,100,https://www.banglapuzzle.com/frontend/assets/css/font-awesome.min.css,3339,0,0
1673607929753,28528,Home Page-4,200,OK,Thread Group 1-17,text,true,,3700,1245,100,100,https://www.banglapuzzle.com/frontend/assets/css/owl.carousel.min.css,28528,0,19926
1673607929754,9934,Home Page-5,200,OK,Thread Group 1-17,text,true,,1362,1250,100,100,https://www.banglapuzzle.com/frontend/assets/css/owl.theme.default.min.css,9934,0,9332
1673607929751,202,Home Page-6,200,OK,Thread Group 1-17,text,true,,15541,599,100,100,https://fonts.googleapis.com/css2?family=Barlow:wght@100;300;400;600;700;800&family=Nunito:wght@200;300;400;700;800&display=swap,177,0,116
1673607929953,8921,Home Page-7,200,OK,Thread Group 1-17,text,true,,239933,3071,100,100,https://www.banglapuzzle.com/frontend/assets/css/style.css,1172,0,590
1673607929953,8313,Home Page-0,200,OK,,text,true,,82676,1234,0,0,https://www.banglapuzzle.com/frontend/assets/css/style.css,1172,0,590
1673607938267,607,Home Page-1,200,OK,ResDownload-Thread-49,text,true,,157004,542,0,0,https://cdn.jsdelivr.net/npm/bootstrap@5.0.2/dist/css/bootstrap.min.css,229,0,168
1673607938268,293,Home Page-2,304,Not Modified,ResDownload-Thread-49,,true,,253,1295,0,0,https://www.banglapuzzle.com/frontend/assets/css/font-awesome.min.css,0,0,0
